time_s,temperature_C,pwm,heat_cool
36.06,46.54,157,0
36.18,46.44,157,0
36.31,46.35,157,0
36.43,46.24,157,0
36.55,46.17,157,0
36.67,46.06,157,0
36.79,45.97,157,0
36.92,45.86,157,0
37.04,45.77,157,0
37.16,45.67,157,0
37.28,45.58,157,0
37.4,45.49,157,0
37.53,45.39,157,0
37.65,45.29,157,0
37.77,45.21,157,0
37.89,45.1,157,0
38.02,45.02,157,0
38.14,44.92,157,0
38.26,44.84,157,0
38.38,44.74,157,0
38.5,44.66,157,0
38.63,44.56,157,0
38.75,44.48,157,0
38.87,44.38,157,0
38.99,44.3,157,0
39.12,44.21,157,0
39.24,44.12,157,0
39.36,44.02,157,0
39.48,43.94,157,0
39.6,43.85,157,0
39.73,43.77,157,0
39.85,43.68,157,0
39.97,43.59,157,0
40.09,43.51,157,0
40.22,43.44,157,0
40.34,43.34,157,0
40.46,43.26,157,0
40.58,43.17,157,0
40.7,43.09,157,0
40.83,43.0,157,0
40.95,42.92,157,0
41.07,42.83,157,0
41.19,42.76,157,0
41.31,42.67,157,0
41.44,42.59,157,0
41.56,42.49,157,0
41.68,42.42,157,0
41.8,42.33,157,0
41.93,42.25,157,0
42.05,42.17,157,0
42.17,42.09,157,0
42.29,42.0,157,0
42.41,41.93,157,0
42.54,41.84,157,0
42.66,41.77,157,0
42.78,41.69,157,0
42.9,41.6,157,0
43.03,41.52,157,0
43.15,41.45,157,0
43.27,41.36,157,0
43.39,41.29,157,0
43.51,41.21,157,0
43.64,41.14,157,0
43.76,41.05,157,0
43.88,40.98,157,0
44.0,40.89,157,0
44.13,40.83,157,0
44.25,40.74,157,0
44.37,40.67,157,0
44.49,40.6,157,0
44.61,40.52,157,0
44.74,40.44,157,0
44.86,40.37,157,0
44.98,40.28,157,0
45.1,40.22,157,0
45.22,40.14,157,0
45.35,40.06,157,0
45.47,39.99,157,0
45.59,39.92,157,0
45.71,39.83,157,0
45.84,39.77,157,0
45.96,39.69,157,0
46.08,39.63,157,0
46.2,39.55,157,0
46.32,39.49,157,0
46.45,39.41,157,0
46.57,39.33,157,0
46.69,39.26,157,0
46.81,39.18,157,0
46.94,39.12,157,0
47.06,39.05,157,0
47.18,38.98,157,0
47.3,38.91,157,0
47.43,38.84,157,0
47.55,38.76,157,0
47.67,38.7,157,0
47.79,38.62,157,0
47.91,38.55,157,0
48.04,38.48,157,0
48.16,38.42,157,0
48.28,38.34,157,0
48.4,38.28,157,0
48.53,38.21,157,0
48.65,38.14,157,0
48.77,38.08,157,0
48.89,38.01,157,0
49.01,37.93,157,0
49.14,37.87,157,0
49.26,37.8,157,0
49.38,37.73,157,0
49.5,37.66,157,0
49.63,37.6,157,0
49.75,37.52,157,0
49.87,37.47,157,0
49.99,37.39,157,0
50.11,37.33,157,0
50.24,37.26,157,0
50.36,37.19,157,0
50.48,37.13,157,0
50.6,37.06,157,0
50.72,37.0,157,0
50.85,36.93,157,0
50.97,36.87,157,0
51.09,36.8,157,0
51.21,36.74,157,0
51.34,36.67,157,0
51.46,36.61,157,1
51.58,36.54,157,1
51.7,36.48,157,1
51.83,36.41,157,1
51.95,36.36,157,1
52.07,36.32,157,1
52.19,36.28,157,1
52.31,36.26,157,1
52.44,36.25,157,1
52.56,36.26,157,1
52.68,36.27,157,1
52.8,36.29,157,1
52.93,36.32,157,1
53.05,36.36,157,1
53.17,36.41,157,1
53.29,36.47,157,1
53.41,36.52,157,1
53.54,36.59,157,1
53.66,36.66,157,1
53.78,36.75,157,1
53.9,36.82,157,1
54.03,36.91,157,1
54.15,37.0,157,1
54.27,37.1,157,1
54.39,37.2,157,1
54.51,37.32,157,1
54.64,37.42,157,1
54.76,37.54,157,1
54.88,37.65,157,1
55.0,37.77,157,1
55.12,37.9,157,1
55.25,38.02,157,1
55.37,38.15,157,1
55.49,38.28,157,1
55.61,38.41,157,1
55.74,38.55,157,1
55.86,38.69,157,1
55.98,38.82,157,1
56.1,38.97,157,1
56.22,39.11,157,1
56.35,39.25,157,1
56.47,39.4,157,1
56.59,39.55,157,1
56.71,39.7,157,1
56.84,39.84,157,1
56.96,40.0,157,1
57.08,40.15,157,1
57.2,40.31,157,1
57.33,40.46,157,1
57.45,40.62,157,1
57.57,40.78,157,1
57.69,40.94,157,1
57.81,41.11,157,1
57.94,41.25,157,1
58.06,41.41,157,1
58.18,41.57,157,1
58.3,41.74,157,1
58.43,41.9,157,1
58.55,42.07,157,1
58.67,42.22,157,1
58.79,42.4,157,1
58.91,42.56,157,1
59.04,42.73,157,1
59.16,42.88,157,1
59.28,43.05,157,1
59.4,43.21,157,1
59.53,43.38,157,1
59.65,43.54,157,1
59.77,43.7,157,1
59.89,43.87,157,1
60.01,44.03,157,1
60.13,44.2,157,1
60.26,44.36,157,1
60.38,44.53,157,1
60.5,44.67,157,1
60.62,44.85,157,1
60.75,45.01,157,1
60.87,45.17,157,1
60.99,45.34,157,1
61.11,45.5,157,1
61.24,45.66,157,1
61.36,45.83,157,1
61.48,45.99,157,1
61.6,46.15,157,1
61.72,46.31,157,1
61.85,46.46,157,1
61.97,46.63,157,1
62.09,46.78,157,1
62.21,46.96,157,1
62.33,47.1,157,1
62.46,47.28,157,1
62.58,47.42,157,1
62.7,47.59,157,1
62.82,47.74,157,1
62.95,47.9,157,1
63.07,48.06,157,1
63.19,48.21,157,1
63.31,48.37,157,1
63.43,48.52,157,1
63.56,48.67,157,1
63.68,48.83,157,1
63.8,48.99,157,1
63.92,49.14,157,1
64.04,49.3,157,1
64.17,49.44,157,1
64.29,49.61,157,1
64.41,49.75,157,1
64.53,49.92,157,1
64.66,50.05,157,1
64.78,50.21,157,1
64.9,50.35,157,1
65.02,50.51,157,1
65.14,50.65,157,1
65.27,50.81,157,1
65.39,50.95,157,1
65.51,51.1,157,1
65.63,51.25,157,1
65.76,51.4,157,1
65.88,51.55,157,1
66.0,51.7,157,1
66.12,51.84,157,1
66.24,52.0,157,1
66.37,52.13,157,1
66.49,52.28,157,1
66.61,52.41,157,1
66.73,52.56,157,1
66.86,52.7,157,1
66.98,52.84,157,1
67.1,52.98,157,1
67.22,53.13,157,1
67.34,53.25,157,1
67.47,53.41,157,1
67.59,53.53,157,1
67.71,53.68,157,1
67.83,53.81,157,1
67.95,53.95,157,1
68.08,54.09,157,1
68.2,54.24,157,1
68.32,54.35,157,1
68.44,54.5,157,1
68.57,54.62,157,1
68.69,54.76,157,1
68.81,54.89,157,1
68.93,55.02,157,1
69.05,55.16,157,1
69.18,55.28,157,1
69.3,55.43,157,1
69.42,55.56,157,1
69.54,55.68,157,1
69.67,55.82,157,1
69.79,55.93,157,1
69.91,56.06,157,1
70.03,56.19,157,1
70.15,56.32,157,1
70.28,56.46,157,1
70.4,56.57,157,1
70.52,56.71,157,1
70.64,56.81,157,1
70.77,56.96,157,1
70.89,57.07,157,1
71.01,57.21,157,1
71.13,57.32,157,1
71.26,57.45,157,1
71.38,57.57,157,1
71.5,57.71,157,1
71.62,57.81,157,1
71.74,57.95,157,1
71.87,58.06,157,1
71.99,58.19,157,1
72.11,58.3,157,1
72.23,58.43,157,1
72.36,58.53,157,1
72.48,58.67,157,1
72.6,58.78,157,1
72.72,58.91,157,1
72.84,59.02,157,1
72.97,59.14,157,1
73.09,59.25,157,1
73.21,59.37,157,1
73.33,59.47,157,1
73.45,59.6,157,1
73.58,59.7,157,1
73.7,59.83,157,1
73.82,59.94,157,1
73.94,60.06,157,1
74.06,60.17,157,1
74.19,60.29,157,1
74.31,60.4,157,1
74.43,60.5,157,1
74.55,60.62,157,1
74.68,60.73,157,1
74.8,60.85,157,1
74.92,60.96,157,1
75.04,61.08,157,1
75.16,61.17,157,1
75.29,61.29,157,1
75.41,61.39,157,1
75.53,61.52,157,1
75.65,61.61,157,1
75.78,61.75,157,1
75.9,61.84,157,1
76.02,61.95,157,1
76.14,62.06,157,1
76.26,62.17,157,1
76.39,62.26,157,1
76.51,62.36,157,1
76.63,62.47,157,1
76.75,62.58,157,1
76.87,62.69,157,1
77.0,62.79,157,1
77.12,62.9,157,1
77.24,63.01,157,1
77.36,63.11,157,1
77.49,63.2,157,1
77.61,63.32,157,1
77.73,63.4,157,1
77.85,63.53,157,1
77.97,63.61,157,1
78.1,63.73,157,1
78.22,63.81,157,1
78.34,63.92,157,1
78.46,64.03,157,1
78.59,64.12,157,1
78.71,64.23,157,1
78.83,64.32,157,1
78.95,64.44,157,1
79.07,64.53,157,1
79.2,64.65,157,1
79.32,64.74,157,1
79.44,64.85,157,1
79.56,64.93,157,1
79.68,65.04,157,1
79.81,65.13,157,1
79.93,65.23,157,1
80.05,65.32,157,1
80.18,65.42,157,1
80.3,65.52,157,1
80.42,65.61,157,1
80.54,65.71,157,1
80.66,65.8,157,1
80.79,65.9,157,1
80.91,65.99,157,1
81.03,66.11,157,1
81.15,66.17,157,1
81.27,66.29,157,1
81.4,66.38,157,1
81.52,66.48,157,1
81.64,66.56,157,1
81.76,66.67,157,1
81.88,66.75,157,1
82.01,66.86,157,1
82.13,66.94,157,1
82.25,67.04,157,1
82.37,67.12,157,1
82.5,67.23,157,1
82.62,67.31,157,1
82.74,67.4,157,1
82.86,67.49,157,1
82.98,67.58,157,1
83.11,67.67,157,1
83.23,67.77,157,1
83.35,67.87,157,1
83.47,67.94,157,1
83.6,68.05,157,1
83.72,68.11,157,1
83.84,68.23,157,1
83.96,68.3,157,1
84.08,68.4,157,1
84.21,68.48,157,1
84.33,68.57,157,1
84.45,68.66,157,1
84.57,68.74,157,1
84.7,68.82,157,1
84.82,68.91,157,1
84.94,69.01,157,1
85.06,69.07,157,1
85.18,69.19,157,1
85.31,69.24,157,1
85.43,69.36,157,1
85.55,69.42,157,1
85.67,69.52,157,1
85.79,69.6,157,1
85.92,69.68,157,1
86.04,69.78,157,1
86.16,69.85,157,1
86.28,69.96,157,1
86.41,70.01,157,1
86.53,70.13,157,1
86.65,70.2,157,1
86.77,70.28,157,1
86.89,70.36,157,1
87.02,70.44,157,1
87.14,70.54,157,1
87.26,70.6,157,1
87.38,70.71,157,1
87.51,70.76,157,1
87.63,70.87,157,1
87.75,70.93,157,1
87.87,71.02,157,1
88.0,71.11,157,1
88.12,71.16,157,1
88.24,71.27,157,1
88.36,71.35,157,1
88.48,71.44,157,1
88.61,71.51,157,1
88.73,71.61,157,1
88.85,71.67,157,1
88.97,71.75,157,1
89.09,71.84,157,1
89.22,71.91,157,1
89.34,71.99,157,1
89.46,72.06,157,1
89.58,72.17,157,1
89.71,72.22,157,1
89.83,72.33,157,1
89.95,72.39,157,1
90.07,72.45,157,1
90.19,72.54,157,1
90.32,72.6,157,1
90.44,72.69,157,1
90.56,72.75,157,1
90.68,72.87,157,1
90.81,72.91,157,1
90.93,73.0,157,1
91.05,73.07,157,1
91.17,73.16,157,1
91.29,73.23,157,1
91.42,73.29,157,1
91.54,73.38,157,1
91.66,73.44,157,1
91.78,73.54,157,1
91.91,73.6,157,1
92.03,73.68,157,1
92.15,73.76,157,1
92.27,73.83,157,1
92.39,73.92,157,1
92.52,73.98,157,1
92.64,74.07,157,1
92.76,74.12,157,1
92.88,74.23,157,1
93.01,74.29,157,1
93.13,74.36,157,1
93.25,74.45,157,1
93.37,74.51,157,1
93.5,74.6,157,1
93.62,74.65,157,1
93.74,74.74,157,1
93.86,74.79,157,1
93.98,74.9,157,1
94.11,74.96,157,1
94.23,75.02,157,1
94.35,75.12,157,1
94.47,75.16,157,1
94.59,75.25,157,1
94.72,75.3,157,1
94.84,75.4,157,1
94.96,75.47,157,1
95.08,75.53,157,1
95.21,75.62,157,1
95.33,75.69,157,1
95.45,75.78,157,1
95.57,75.84,157,1
95.69,75.94,157,1
95.82,75.97,157,1
95.94,76.04,157,1
96.06,76.08,157,1
96.18,76.14,157,1
96.31,76.27,157,1
96.43,76.31,157,1
96.55,76.43,157,1
96.67,76.44,157,1
96.79,76.53,157,1
96.92,76.58,157,1
97.04,76.65,157,1
97.16,76.77,157,1
97.28,76.82,157,1
97.4,76.89,157,1
97.53,76.94,157,1
97.65,77.01,157,1
97.77,77.11,157,1
97.89,77.15,157,1
98.02,77.24,157,1
98.14,77.27,157,1
98.26,77.36,157,1
98.38,77.42,157,1
98.5,77.5,157,1
98.63,77.55,157,1
98.75,77.6,157,1
98.87,77.7,157,1
98.99,77.75,157,1
99.12,77.81,157,1
99.24,77.88,157,1
99.36,77.95,157,1
99.48,78.0,157,1
99.6,78.07,157,1
99.73,78.13,157,1
99.85,78.2,157,1
99.97,78.29,157,1
100.09,78.32,157,1
100.21,78.41,157,1
100.34,78.47,157,1
100.46,78.55,157,1
100.58,78.6,157,1
100.7,78.66,157,1
100.83,78.74,157,1
100.95,78.79,157,1
101.07,78.88,157,1
101.19,78.91,157,1
101.31,79.0,157,1
101.44,79.04,157,1
101.56,79.11,157,1
101.68,79.18,157,1
101.8,79.25,157,1
101.93,79.33,157,1
102.05,79.36,157,1
102.17,79.44,157,1
102.29,79.48,157,1
102.41,79.58,157,1
102.54,79.62,157,1
102.66,79.67,157,1
102.78,79.72,157,1
102.9,79.82,157,1
103.03,79.89,157,1
103.15,79.93,157,1
103.27,79.99,157,1
103.39,80.06,157,1
103.51,80.15,157,1
103.64,80.16,157,1
103.76,80.26,157,1
103.88,80.3,157,1
104.0,80.36,157,1
104.13,80.41,157,1
104.25,80.51,157,1
104.37,80.56,157,1
104.49,80.6,157,1
104.61,80.68,157,1
104.74,80.73,157,1
104.86,80.8,157,1
104.98,80.83,157,1
105.1,80.94,157,1
105.23,80.97,157,1
105.35,81.07,157,1
105.47,81.1,157,1
105.59,81.17,157,1
105.71,81.22,157,1
105.84,81.27,157,1
105.96,81.34,157,1
106.08,81.4,157,1
106.2,81.45,157,1
106.33,81.51,157,1
106.45,81.6,157,1
106.57,81.63,157,1
106.69,81.7,157,1
106.81,81.74,157,1
106.94,81.82,157,1
107.06,81.87,157,1
107.18,81.95,157,1
107.3,81.98,157,1
107.43,82.07,157,1
107.55,82.12,157,1
107.67,82.16,157,1
107.79,82.25,157,1
107.91,82.26,157,1
108.04,82.35,157,1
108.16,82.37,157,1
108.28,82.47,157,1
108.4,82.51,157,1
108.53,82.59,157,1
108.65,82.6,157,1
108.77,82.69,157,1
108.89,82.74,157,1
109.01,82.81,157,1
109.14,82.87,157,1
109.26,82.9,157,1
109.38,82.96,157,1
109.5,83.04,157,1
109.63,83.11,157,1
109.75,83.12,157,1
109.87,83.21,157,1
109.99,83.22,157,1
110.11,83.29,157,1
110.24,83.35,157,1
110.36,83.4,157,1
110.48,83.45,157,1
110.6,83.54,157,1
110.73,83.58,157,1
110.85,83.61,157,1
110.97,83.68,157,1
111.09,83.72,157,1
111.21,83.79,157,1
111.34,83.84,157,1
111.46,83.92,157,1
111.58,83.93,157,1
111.7,84.01,157,1
111.82,84.06,157,1
111.95,84.13,157,1
112.07,84.16,157,1
112.19,84.21,157,1
112.31,84.27,157,1
112.44,84.31,157,1
112.56,84.4,157,1
112.68,84.42,157,1
112.8,84.51,157,1
112.93,84.53,157,1
113.05,84.6,157,1
113.17,84.65,157,1
113.29,84.7,157,1
113.41,84.75,157,1
113.54,84.81,157,1
113.66,84.87,157,1
113.78,84.89,157,1
113.9,84.97,157,1
114.03,85.01,157,1
114.15,85.08,157,1
114.27,85.09,157,1
114.39,85.17,157,1
114.51,85.21,157,1
114.64,85.27,157,1
114.76,85.31,157,1
114.88,85.38,157,1
115.0,85.41,157,1
115.13,85.47,157,1
115.25,85.53,157,1
115.37,85.56,157,1
115.49,85.63,157,1
115.61,85.66,157,1
115.74,85.72,157,1
115.86,85.74,157,1
115.98,85.81,157,1
116.1,85.87,157,1
116.23,85.89,157,1
116.35,85.96,157,1
116.47,85.99,157,1
116.59,86.06,157,1
116.71,86.11,157,1
116.84,86.17,157,1
116.96,86.2,157,1
117.08,86.26,157,1
117.2,86.29,157,1
117.32,86.34,157,1
117.45,86.4,157,1
117.57,86.42,157,1
117.69,86.51,157,1
117.81,86.52,157,1
117.94,86.6,157,1
118.06,86.61,157,1
118.18,86.68,157,1
118.3,86.69,157,1
118.43,86.75,157,1
118.55,86.82,157,1
118.67,86.84,157,1
118.79,86.9,157,1
118.91,86.94,157,1
119.04,86.99,157,1
119.16,87.03,157,1
119.28,87.07,157,1
119.4,87.17,157,1
119.53,87.17,157,1
119.65,87.23,157,1
119.77,87.25,157,1
119.89,87.31,157,1
120.01,87.35,157,1
120.14,87.39,157,1
120.26,87.45,157,1
120.38,87.48,157,1
120.5,87.52,157,1
120.63,87.54,157,1
120.75,87.59,157,1
120.87,87.64,157,1
120.99,87.71,157,1
121.11,87.76,157,1
121.24,87.75,157,1
121.36,87.86,157,1
121.48,87.89,157,1
121.6,87.93,157,1
121.72,87.97,157,1
121.85,87.98,157,1
121.97,88.05,157,1
122.09,88.09,157,1
122.21,88.13,157,1
122.34,88.18,157,1
122.46,88.23,157,1
122.58,88.27,157,1
122.7,88.28,157,1
122.82,88.34,158,1
122.95,88.36,63,1
123.07,88.36,0,1
123.19,88.49,0,1
123.32,88.53,0,1
123.44,88.56,0,1
123.56,88.66,0,1
123.68,88.59,0,1
123.8,88.69,0,1
123.93,88.67,0,1
124.05,88.65,0,1
124.17,88.7,0,1
124.29,88.66,0,1
124.42,88.63,0,1
124.54,88.62,0,1
124.66,88.59,0,1
124.78,88.6,0,1
124.9,88.53,0,1
125.03,88.52,0,1
125.15,88.47,0,1
125.27,88.4,0,1
125.39,88.38,0,1
125.51,88.3,0,1
125.64,88.23,0,1
125.76,88.18,0,1
125.88,88.08,0,1
126.0,88.06,0,1
126.13,87.91,0,1
126.25,87.88,0,1
126.37,87.82,0,1
126.49,87.72,0,1
126.61,87.65,0,1
126.74,87.54,0,1
126.86,87.44,0,1
126.98,87.39,0,1
127.1,87.23,0,1
127.22,87.19,0,1
127.35,87.06,0,1
127.47,86.98,0,1
127.59,86.89,0,1
127.71,86.76,0,1
127.84,86.66,0,1
127.96,86.58,0,1
128.08,86.46,0,1
128.2,86.4,0,1
128.33,86.25,0,1
128.45,86.13,0,1
128.57,86.07,0,1
128.69,85.9,0,1
128.81,85.83,0,1
128.94,85.72,0,1
129.06,85.58,0,1
129.18,85.52,0,1
129.3,85.38,0,1
129.42,85.25,0,1
129.55,85.16,0,1
129.67,85.0,0,1
129.79,84.92,0,1
129.91,84.84,0,1
130.04,84.67,0,1
130.16,84.59,0,1
130.28,84.42,0,1
130.4,84.32,0,1
130.52,84.24,0,1
130.65,84.09,0,1
130.77,83.95,0,1
130.89,83.87,0,1
131.01,83.73,0,1
131.13,83.64,0,1
131.26,83.5,0,1
131.38,83.37,0,1
131.5,83.26,0,1
131.62,83.15,0,1
131.75,83.03,0,1
131.87,82.95,0,1
131.99,82.81,0,1
132.11,82.71,0,1
132.23,82.58,0,1
132.36,82.46,0,1
132.48,82.37,0,1
132.6,82.22,0,1
132.72,82.14,0,1
132.85,81.96,0,1
132.97,81.86,0,1
133.09,81.78,0,1
133.21,81.65,0,1
133.33,81.51,0,1
133.46,81.42,0,1
133.58,81.25,0,1
133.7,81.19,0,1
133.82,81.06,0,1
133.94,80.94,0,1
134.07,80.83,0,1
134.19,80.74,0,1
134.31,80.57,0,1
134.43,80.5,0,1
134.55,80.35,0,1
134.68,80.25,0,1
134.8,80.15,0,1
134.92,80.02,0,1
135.04,79.92,0,1
135.16,79.78,0,1
135.29,79.69,0,1
135.41,79.61,0,1
135.53,79.47,0,1
135.65,79.35,0,1
135.78,79.27,0,1
135.9,79.13,0,1
136.02,79.01,0,1
136.14,78.93,0,1
136.27,78.8,0,1
136.39,78.71,0,1
136.51,78.62,0,1
136.63,78.49,0,1
136.75,78.39,0,1
136.88,78.27,0,1
137.0,78.16,0,1
137.12,78.09,0,1
137.24,77.95,0,1
137.37,77.85,0,1
137.49,77.77,0,1
137.61,77.64,0,1
137.73,77.52,0,1
137.85,77.44,0,1
137.98,77.32,0,1
138.1,77.23,0,1
138.22,77.13,0,1
138.34,77.01,0,1
138.46,76.94,0,1
138.59,76.83,0,1
138.71,76.71,0,1
138.83,76.63,0,1
138.95,76.52,0,1
139.08,76.4,0,1
139.2,76.32,0,1
139.32,76.18,0,1
139.44,76.11,0,1
139.56,76.01,0,1
139.69,75.89,0,1
139.81,75.81,0,1
139.93,75.7,0,1
140.05,75.61,0,1
140.17,75.5,0,1
140.3,75.37,0,1
140.42,75.28,0,1
140.54,75.24,0,1
140.66,75.1,0,1
140.79,75.02,0,1
140.91,74.92,0,1
141.03,74.84,0,1
141.15,74.75,0,1
141.27,74.65,0,1
141.4,74.56,0,1
141.52,74.48,0,1
141.64,74.34,0,1
141.76,74.26,0,1
141.88,74.19,0,1
142.01,74.06,0,1
142.13,73.99,0,1
